mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.52624	0.44288	0.04835	1.42987	0.25254	0.04844	0.04983	0.04626	0.03325	0.04932	0.19987	0.4469	0.04872	1.50656	0.70162
0.53269	0.45468	0.04798	0.91408	0.24928	0.04754	0.0493	0.04545	0.03319	0.04611	0.20662	0.44999	0.04803	1.007	0.72247
0.53395	0.45663	0.0465	0.9181	0.24803	0.04883	0.04815	0.0436	0.03253	0.04702	0.20542	0.44892	0.04756	0.99653	0.72662
0.52454	0.46263	0.04653	0.91375	0.24549	0.04966	0.04926	0.04723	0.03155	0.04667	0.2034	0.44875	0.04648	1.45119	0.72275
0.52146	0.45718	0.04677	1.00251	0.24766	0.04983	0.04817	0.04835	0.03283	0.04734	0.20595	0.44807	0.04862	0.96914	0.72149
0.51696	0.45974	0.04586	1.02791	0.24942	0.05009	0.04858	0.04885	0.03183	0.04631	0.21014	0.44508	0.04877	1.77639	0.71638
0.51524	0.47163	0.04614	1.08335	0.25124	0.05061	0.04947	0.04792	0.03313	0.04603	0.21187	0.44937	0.04783	1.83914	0.70272
0.50658	0.47514	0.04624	0.92377	0.25616	0.04877	0.04882	0.04707	0.03193	0.04612	0.21481	0.44552	0.04706	1.0823	0.71153
0.51534	0.48389	0.04671	1.19063	0.25391	0.0491	0.04967	0.04662	0.0327	0.04666	0.20837	0.45168	0.04724	1.95177	0.71709
0.50626	0.48778	0.04747	1.20796	0.25594	0.04957	0.04883	0.04825	0.03296	0.0464	0.21304	0.44992	0.04808	1.72345	0.71259
0.51477	0.48102	0.04647	0.99557	0.25675	0.04915	0.04777	0.0464	0.03312	0.04601	0.21047	0.44555	0.04882	1.82212	0.70324
0.51881	0.4836	0.04506	1.39318	0.25889	0.04982	0.04852	0.04668	0.03311	0.04674	0.20581	0.44877	0.04732	1.34745	0.69929
0.53397	0.46905	0.04612	1.00753	0.25896	0.04802	0.04784	0.04719	0.034	0.04563	0.21237	0.44652	0.047	1.43832	0.70808
0.53498	0.4818	0.04573	0.99056	0.26089	0.04789	0.04887	0.04682	0.0317	0.04709	0.21359	0.44941	0.04914	1.02191	0.71264
0.5312	0.46661	0.04646	1.45034	0.25794	0.04991	0.04997	0.04598	0.03309	0.04605	0.21298	0.45022	0.04747	1.23275	0.70934
0.52654	0.46087	0.0458	1.02908	0.26156	0.05001	0.04836	0.04692	0.03258	0.04673	0.21149	0.4468	0.04812	0.94991	0.7089
0.52433	0.47261	0.0456	0.91883	0.25774	0.04935	0.04933	0.04716	0.03238	0.04668	0.20968	0.44417	0.04753	1.07336	0.70506
0.52709	0.47636	0.04644	0.99779	0.26084	0.04949	0.04994	0.04627	0.03146	0.04601	0.2124	0.44686	0.04759	1.40609	0.7129
0.52113	0.46329	0.04627	0.95718	0.25741	0.04916	0.04898	0.04689	0.03283	0.04672	0.21444	0.44248	0.04861	1.89953	0.70871
0.52557	0.46312	0.04628	1.02883	0.25608	0.04951	0.04847	0.04666	0.03278	0.04505	0.20916	0.44102	0.04696	1.12074	0.70858
0.52408	0.46455	0.04585	1.2946	0.2582	0.04994	0.04902	0.04685	0.03326	0.04595	0.20882	0.44586	0.04784	1.48035	0.72116
0.52272	0.48115	0.04633	0.90735	0.2557	0.04859	0.04869	0.04682	0.03562	0.04648	0.21628	0.4427	0.04779	0.96552	0.71526
0.52577	0.47034	0.04424	1.01673	0.2557	0.04907	0.0492	0.04707	0.03256	0.04713	0.21283	0.44239	0.04747	1.18358	0.71216
0.51732	0.4727	0.04622	0.89828	0.25727	0.04834	0.04831	0.04729	0.03273	0.04601	0.20897	0.44219	0.04794	1.01209	0.70375
0.52054	0.46958	0.04557	0.97998	0.25527	0.04856	0.04754	0.04818	0.03353	0.04669	0.20983	0.44359	0.04708	1.23831	0.71672
0.51585	0.46437	0.0459	1.00587	0.25658	0.04899	0.04943	0.04476	0.03187	0.0473	0.21214	0.44765	0.04764	1.07724	0.70469
0.52564	0.46813	0.04644	0.97915	0.25662	0.05012	0.04876	0.04759	0.03259	0.04748	0.21275	0.44003	0.04709	1.08024	0.7032
