mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.29831	0.25702	0.04634	0.68781	0.90027	0.07181	0.06921	0.2404	0.08784	0.04953	0.05316	0.12675	0.0459	0.43032	0.34306
0.28014	0.26948	0.04702	0.68811	0.90175	0.07072	0.06863	0.24019	0.09061	0.04711	0.05022	0.12509	0.04555	0.43465	0.33173
0.27475	0.28453	0.04512	0.6809	0.89961	0.07014	0.06754	0.24131	0.09136	0.04471	0.04909	0.12287	0.04531	0.43323	0.32825
0.28227	0.28935	0.04476	0.68277	0.90031	0.072	0.06857	0.23898	0.08946	0.047	0.04929	0.12186	0.04616	0.43366	0.33177
0.28572	0.28896	0.04568	0.6815	0.90109	0.07196	0.06729	0.23685	0.09203	0.04669	0.05063	0.12371	0.04701	0.43069	0.33198
0.29163	0.28636	0.04471	0.68693	0.90057	0.07269	0.06766	0.2373	0.08982	0.04647	0.05063	0.12288	0.04612	0.43636	0.33353
0.28681	0.27709	0.04535	0.68484	0.90125	0.06985	0.06782	0.23591	0.08941	0.04594	0.05034	0.12509	0.04578	0.43337	0.33378
0.28604	0.28483	0.04556	0.68387	0.90259	0.07085	0.06767	0.23631	0.09056	0.04693	0.04994	0.12506	0.04538	0.43622	0.33458
0.28138	0.28219	0.047	0.68024	0.90179	0.07213	0.06663	0.2399	0.09207	0.04654	0.05059	0.12707	0.0455	0.43746	0.32993
0.29189	0.28525	0.04563	0.68244	0.90324	0.07176	0.06723	0.23561	0.09039	0.04757	0.05102	0.1262	0.04659	0.43752	0.3313
0.28998	0.28053	0.04479	0.6825	0.90325	0.07195	0.06717	0.23514	0.0912	0.0465	0.05034	0.12194	0.04486	0.43743	0.33585
0.28515	0.2854	0.04601	0.68546	0.90307	0.07417	0.06869	0.23576	0.09092	0.04713	0.05073	0.12427	0.04608	0.43762	0.33969
0.27328	0.28644	0.04516	0.68167	0.90348	0.07213	0.06774	0.24083	0.08997	0.04604	0.05042	0.12382	0.04605	0.43521	0.33695
0.28125	0.29579	0.04689	0.68079	0.90314	0.07097	0.06804	0.24218	0.09034	0.04608	0.05173	0.12307	0.04677	0.4348	0.33328
0.28183	0.29625	0.04418	0.67986	0.90327	0.07239	0.06908	0.23752	0.08917	0.04745	0.04968	0.12578	0.04464	0.44043	0.33258
0.28445	0.29684	0.04651	0.68138	0.90362	0.07214	0.06756	0.23732	0.09001	0.04592	0.04936	0.1257	0.04579	0.44282	0.33141
0.28559	0.28439	0.04484	0.67924	0.90302	0.0719	0.06901	0.23842	0.09098	0.04807	0.05001	0.12429	0.04554	0.43439	0.33652
0.27757	0.278	0.04427	0.67694	0.90403	0.06961	0.06802	0.23977	0.09013	0.04601	0.04931	0.12505	0.04586	0.43396	0.33535
0.28305	0.29421	0.04543	0.67964	0.90293	0.07301	0.0678	0.23926	0.08942	0.04715	0.0505	0.12449	0.04567	0.44039	0.33464
0.28651	0.29544	0.04631	0.68454	0.90317	0.07284	0.06979	0.23709	0.09051	0.0472	0.04998	0.12362	0.04587	0.4403	0.33447
0.28652	0.29041	0.04539	0.68858	0.90354	0.07135	0.06885	0.23857	0.09238	0.04627	0.04999	0.12308	0.04573	0.44157	0.32953
0.28925	0.29085	0.04499	0.68298	0.90412	0.07128	0.06698	0.23744	0.08907	0.04676	0.05088	0.12279	0.04644	0.44035	0.32982
0.28563	0.28965	0.04522	0.68205	0.90386	0.07162	0.06862	0.24007	0.09097	0.04554	0.05005	0.12566	0.04581	0.43917	0.33433
0.29122	0.29484	0.04458	0.6825	0.90358	0.07121	0.06939	0.23942	0.08857	0.04677	0.04884	0.12386	0.04473	0.43183	0.33361
0.29311	0.29523	0.04551	0.6877	0.90296	0.07245	0.07002	0.23849	0.08968	0.04563	0.04896	0.12456	0.04613	0.43244	0.32899
