mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.92818	0.85192	0.04837	0.66193	0.52883	0.05304	0.05467	0.19633	0.04816	0.04685	0.04797	0.17459	0.04976	0.13393	0.08915
0.92751	0.87105	0.0475	0.63835	0.52666	0.05364	0.05292	0.19867	0.05027	0.04686	0.04722	0.16977	0.04729	0.13932	0.09008
0.92901	0.86224	0.04653	0.63974	0.52828	0.05564	0.05275	0.20038	0.04751	0.0457	0.04679	0.17114	0.04601	0.13961	0.0876
0.92562	0.86907	0.04657	0.62798	0.52743	0.05631	0.05266	0.19715	0.04776	0.04648	0.04841	0.17048	0.04594	0.14328	0.08861
0.92729	0.8706	0.04701	0.62477	0.52865	0.05651	0.05396	0.19012	0.0481	0.04585	0.04706	0.17016	0.04693	0.14207	0.09039
0.92189	0.86186	0.04689	0.63317	0.52614	0.05701	0.05518	0.19635	0.04861	0.04632	0.04643	0.17136	0.04658	0.14218	0.08787
0.92258	0.86094	0.04628	0.63248	0.52524	0.05578	0.05455	0.1977	0.04808	0.04639	0.04665	0.17225	0.0476	0.1428	0.08842
0.92105	0.86092	0.04704	0.63154	0.52606	0.05612	0.05347	0.1919	0.04874	0.04558	0.04719	0.16992	0.04547	0.13992	0.08902
0.9195	0.87114	0.04707	0.62939	0.51667	0.05663	0.0538	0.1963	0.04785	0.04596	0.0459	0.16993	0.04546	0.14055	0.08797
0.92022	0.86816	0.04626	0.63092	0.51564	0.05681	0.05365	0.1946	0.04724	0.04595	0.04628	0.17096	0.04638	0.13615	0.0888
0.9203	0.86757	0.04683	0.63248	0.51567	0.05694	0.05301	0.1923	0.04823	0.04708	0.04656	0.16768	0.04669	0.13809	0.09012
0.91508	0.86301	0.04787	0.63148	0.51574	0.05651	0.05482	0.19495	0.04856	0.04668	0.04737	0.16661	0.0463	0.13582	0.08931
0.91276	0.85388	0.04886	0.63659	0.51929	0.05715	0.05375	0.19537	0.04735	0.04601	0.04757	0.16896	0.04692	0.13967	0.08629
0.90917	0.86465	0.04837	0.62979	0.51356	0.05733	0.05243	0.19954	0.04872	0.04588	0.04683	0.17434	0.0456	0.13466	0.08933
0.91026	0.848	0.04753	0.6338	0.51381	0.05715	0.05381	0.19837	0.04689	0.04535	0.04691	0.16896	0.04562	0.13661	0.08718
0.90846	0.84727	0.04724	0.63475	0.51465	0.05637	0.05286	0.19802	0.04808	0.04633	0.04699	0.16934	0.04574	0.13612	0.0901
0.91145	0.8523	0.0469	0.63177	0.51074	0.05517	0.05354	0.19871	0.04839	0.04767	0.04663	0.17049	0.04669	0.13823	0.08961
0.90548	0.85024	0.04649	0.63747	0.51439	0.05465	0.0536	0.19604	0.0489	0.04615	0.04712	0.16915	0.04632	0.14006	0.08937
0.90973	0.8542	0.04666	0.63537	0.51229	0.05538	0.05228	0.19802	0.04847	0.04644	0.04746	0.1684	0.04561	0.13737	0.08853
0.91377	0.86323	0.04596	0.63261	0.51182	0.05596	0.05258	0.19482	0.04888	0.04596	0.04734	0.16942	0.048	0.13614	0.08941
0.90814	0.85447	0.04457	0.63327	0.51345	0.05575	0.0529	0.19466	0.04807	0.04762	0.04704	0.16961	0.04573	0.13506	0.08827
0.90777	0.83784	0.04682	0.63101	0.51254	0.05609	0.05267	0.1924	0.04651	0.04616	0.0465	0.16893	0.04647	0.13649	0.08889
0.90822	0.86272	0.04621	0.6316	0.516	0.05623	0.05434	0.19529	0.04827	0.04555	0.04624	0.16948	0.04567	0.13727	0.08845
0.90499	0.85497	0.04662	0.62766	0.5155	0.05547	0.05147	0.19755	0.0494	0.04688	0.04616	0.16952	0.04573	0.13665	0.08858
0.90396	0.84333	0.04721	0.63072	0.51047	0.05621	0.05355	0.19684	0.04703	0.04445	0.04679	0.1687	0.04688	0.13828	0.08908
0.91072	0.86283	0.04658	0.63405	0.51743	0.05744	0.05234	0.19775	0.04767	0.04595	0.0471	0.16875	0.04603	0.13609	0.09026
0.90737	0.84406	0.04701	0.63222	0.51507	0.0576	0.05396	0.19004	0.04895	0.04525	0.04635	0.1674	0.04561	0.13346	0.08848
0.90683	0.84762	0.04605	0.63086	0.51272	0.05471	0.05267	0.19893	0.04741	0.04565	0.04562	0.16961	0.04703	0.13663	0.08953
0.90271	0.86482	0.04609	0.63156	0.51374	0.05549	0.05307	0.1948	0.04972	0.04483	0.04646	0.17054	0.04867	0.1373	0.08914
0.90745	0.84324	0.04553	0.62914	0.5137	0.05624	0.05209	0.19615	0.04726	0.04558	0.04626	0.17212	0.04564	0.13805	0.08951
0.90744	0.84532	0.04643	0.63413	0.51293	0.05535	0.05229	0.19262	0.04762	0.04585	0.04602	0.17228	0.04674	0.1389	0.08957
0.90878	0.85337	0.04677	0.63038	0.52184	0.05704	0.05223	0.19245	0.04976	0.04581	0.0467	0.1701	0.04736	0.13867	0.08911
0.90255	0.8606	0.04605	0.63922	0.51104	0.05578	0.05248	0.1981	0.04922	0.04676	0.04605	0.1703	0.04664	0.14154	0.08722
0.90423	0.85825	0.04593	0.63031	0.51105	0.05626	0.05274	0.19403	0.04745	0.04463	0.04595	0.16951	0.04663	0.13988	0.08587
0.90452	0.86247	0.04637	0.63432	0.5113	0.05635	0.05257	0.19395	0.04786	0.04685	0.04628	0.16785	0.04662	0.13742	0.09042
0.90623	0.85256	0.04641	0.63124	0.51054	0.0563	0.05221	0.1985	0.04714	0.04552	0.04656	0.16872	0.04601	0.13912	0.08717
0.91208	0.86224	0.0465	0.62849	0.5068	0.05551	0.05323	0.19728	0.04817	0.04564	0.04645	0.16821	0.04492	0.13628	0.08898
0.90505	0.84436	0.04617	0.63597	0.5052	0.05716	0.05174	0.19375	0.04726	0.04703	0.04723	0.16983	0.04561	0.13823	0.08889
0.90358	0.86019	0.04659	0.62972	0.50772	0.05517	0.05155	0.19263	0.0484	0.04607	0.04578	0.16864	0.04669	0.1359	0.08878
0.90741	0.85142	0.04538	0.62971	0.50338	0.05695	0.05194	0.19588	0.04634	0.04575	0.04622	0.16849	0.04623	0.13789	0.08752
0.90577	0.83709	0.04699	0.62958	0.49944	0.05634	0.05139	0.19697	0.04903	0.04662	0.04771	0.16912	0.0461	0.13918	0.08811
0.90562	0.85714	0.0459	0.62995	0.49695	0.05588	0.05371	0.19191	0.04757	0.04698	0.04667	0.1714	0.04745	0.13572	0.08673
0.90417	0.84259	0.04542	0.63305	0.49758	0.05681	0.05227	0.19476	0.05009	0.04609	0.04542	0.16952	0.04679	0.13559	0.08975
0.90517	0.85641	0.04558	0.62857	0.49534	0.05513	0.05294	0.19711	0.04868	0.04601	0.04643	0.1689	0.04644	0.13567	0.09057
0.90506	0.85923	0.04511	0.62886	0.49195	0.05736	0.05212	0.19567	0.04712	0.04613	0.04647	0.17089	0.04574	0.14031	0.08625
0.90755	0.84298	0.04493	0.63207	0.49157	0.05597	0.05259	0.19344	0.04906	0.04604	0.04497	0.16899	0.04619	0.14043	0.08969
0.90664	0.85441	0.04598	0.62478	0.49081	0.05619	0.05282	0.19784	0.04645	0.04563	0.04566	0.16963	0.04524	0.13762	0.08967
0.9048	0.8605	0.04703	0.62939	0.48824	0.05631	0.05122	0.19612	0.04713	0.04648	0.04609	0.16963	0.04639	0.14022	0.08929
0.90782	0.83627	0.04599	0.6304	0.49176	0.05695	0.05175	0.19525	0.04614	0.04658	0.04523	0.16873	0.04428	0.137	0.08888
0.90644	0.84819	0.0464	0.62909	0.48824	0.05809	0.0525	0.19375	0.04987	0.04667	0.04575	0.16772	0.04612	0.14023	0.08848
0.90658	0.85213	0.04527	0.62908	0.48283	0.05554	0.05248	0.19827	0.04771	0.04509	0.04745	0.16802	0.04649	0.13754	0.08893
0.9027	0.85713	0.04487	0.62564	0.48355	0.05483	0.05171	0.19661	0.04747	0.04564	0.04483	0.16943	0.04546	0.1387	0.08888
0.90444	0.85805	0.04545	0.63174	0.48617	0.05622	0.05198	0.19088	0.04761	0.04493	0.04603	0.16628	0.04457	0.13725	0.08809
0.90583	0.86135	0.04569	0.63255	0.48598	0.05665	0.05133	0.19576	0.04698	0.04582	0.04628	0.16704	0.04582	0.13765	0.08736
0.90648	0.85181	0.04508	0.63063	0.47975	0.05535	0.0529	0.19278	0.04864	0.04589	0.04642	0.16972	0.04647	0.1382	0.08875
0.9086	0.855	0.0461	0.62997	0.48261	0.05486	0.05182	0.19394	0.04686	0.04708	0.04659	0.17058	0.04422	0.14092	0.08847
0.90591	0.85708	0.04566	0.63224	0.48355	0.05523	0.05118	0.1956	0.04672	0.04593	0.04578	0.17141	0.04413	0.13969	0.08873
0.90183	0.86009	0.04575	0.62846	0.48143	0.05572	0.05102	0.19543	0.04682	0.04493	0.04702	0.16721	0.04444	0.14057	0.08897
0.90999	0.84129	0.04609	0.62573	0.47835	0.05627	0.05171	0.19177	0.04812	0.04651	0.04484	0.17026	0.04383	0.13868	0.08882
0.90701	0.84599	0.04603	0.62801	0.48195	0.05556	0.05163	0.19269	0.04658	0.0454	0.0449	0.16882	0.04515	0.13759	0.08921
0.90531	0.83983	0.04596	0.62771	0.47588	0.05474	0.05189	0.19352	0.04778	0.04608	0.04537	0.16893	0.0456	0.14131	0.08857
