mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.59279	0.46566	0.04786	0.61332	0.13307	0.05865	0.04636	0.02271	0.01663	0.04703	0.07502	0.14485	0.0493	0.21477	0.13931
0.59981	0.45393	0.04732	0.62805	0.13421	0.05805	0.0455	0.02253	0.0153	0.04652	0.07555	0.14242	0.04857	0.21304	0.14597
0.59647	0.43167	0.0472	0.61117	0.13311	0.05369	0.04665	0.02254	0.0163	0.04573	0.07559	0.14379	0.04642	0.21134	0.15042
0.5904	0.42999	0.04684	0.61034	0.13523	0.05333	0.04743	0.02432	0.01554	0.04632	0.07795	0.14221	0.04581	0.20992	0.14976
0.58911	0.43693	0.04563	0.62739	0.13529	0.05439	0.04563	0.02468	0.01698	0.04499	0.07567	0.14065	0.04568	0.20385	0.14791
0.58637	0.43282	0.04632	0.63497	0.13955	0.05445	0.04505	0.02314	0.01606	0.04722	0.07604	0.1425	0.04673	0.20294	0.15086
0.58164	0.44737	0.04554	0.63499	0.13977	0.05437	0.04662	0.02352	0.01654	0.04533	0.0769	0.14107	0.04447	0.20272	0.14644
0.5808	0.44537	0.04679	0.62013	0.13999	0.05471	0.04527	0.02481	0.01678	0.04593	0.07573	0.14169	0.04678	0.20395	0.14945
0.57381	0.44892	0.04615	0.63499	0.14304	0.05574	0.04625	0.02408	0.01592	0.04596	0.0751	0.14135	0.04614	0.20248	0.15149
0.5733	0.44851	0.04622	0.63297	0.14094	0.05318	0.04617	0.0246	0.01663	0.04753	0.0758	0.13836	0.04572	0.21251	0.1461
0.56818	0.44795	0.04538	0.63047	0.14315	0.05505	0.04684	0.02434	0.01543	0.04582	0.07614	0.13815	0.0465	0.20994	0.14578
0.58336	0.45197	0.04607	0.62177	0.14446	0.05373	0.04626	0.0236	0.01605	0.04686	0.07563	0.13882	0.04572	0.20351	0.14757
0.58917	0.4422	0.04702	0.62022	0.14476	0.05619	0.04633	0.02391	0.01623	0.04554	0.07495	0.1409	0.04571	0.21059	0.14478
0.59086	0.44468	0.04639	0.61215	0.14442	0.05391	0.04525	0.02345	0.0153	0.04601	0.07588	0.14104	0.04662	0.21404	0.151
0.59417	0.44688	0.04721	0.61557	0.14528	0.05642	0.04604	0.02293	0.01705	0.04641	0.075	0.14212	0.04525	0.21008	0.14827
0.58579	0.44262	0.04572	0.62835	0.14444	0.05376	0.0468	0.0242	0.01648	0.04696	0.0778	0.13909	0.04517	0.2072	0.14627
0.58673	0.46162	0.04612	0.6296	0.14332	0.0548	0.04479	0.02428	0.01624	0.046	0.0745	0.14196	0.04501	0.20734	0.14661
0.58696	0.46593	0.04698	0.60696	0.14411	0.05379	0.0455	0.02426	0.01708	0.04645	0.07595	0.13976	0.04588	0.2014	0.14906
0.58618	0.4473	0.04524	0.62977	0.1449	0.05681	0.04724	0.02283	0.01637	0.04483	0.07513	0.14085	0.04538	0.20479	0.1498
0.58456	0.44665	0.04628	0.62866	0.14407	0.05498	0.04524	0.02416	0.01696	0.04638	0.07398	0.13995	0.04578	0.21151	0.14858
0.58063	0.45398	0.04613	0.63487	0.14429	0.0556	0.04612	0.02437	0.01605	0.046	0.07488	0.14172	0.04596	0.20534	0.15225
0.58428	0.45522	0.04536	0.62652	0.14421	0.05451	0.04489	0.02434	0.01674	0.04735	0.075	0.14169	0.04745	0.20998	0.15075
0.58055	0.45093	0.04541	0.62168	0.14318	0.05623	0.04538	0.02423	0.01552	0.04655	0.07577	0.14057	0.04568	0.20917	0.15208
0.57836	0.45217	0.04683	0.62441	0.14608	0.05638	0.04497	0.02445	0.01631	0.04545	0.07501	0.1404	0.04658	0.21085	0.14869
0.57903	0.44653	0.04597	0.62704	0.14329	0.0546	0.04518	0.02406	0.01666	0.04557	0.07458	0.14208	0.04627	0.2058	0.15361
0.58043	0.44611	0.04651	0.63165	0.14579	0.05539	0.04549	0.02334	0.01579	0.04741	0.07555	0.1399	0.04644	0.20866	0.15146
