mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.49758	0.43771	0.0468	0.78973	0.19194	0.07556	0.05001	0.02911	0.0156	0.04912	0.08059	0.42798	0.05092	0.9065	0.51854
0.51157	0.44546	0.04633	0.80073	0.18384	0.07658	0.04999	0.0312	0.01607	0.04566	0.08286	0.42552	0.05007	0.92951	0.47994
0.50784	0.43404	0.04671	0.78177	0.1858	0.07183	0.04953	0.03221	0.01576	0.04555	0.0836	0.42494	0.0484	0.87316	0.46413
0.50041	0.4358	0.04561	0.79482	0.18756	0.06958	0.0492	0.03157	0.01575	0.04603	0.08193	0.42517	0.04831	0.88245	0.46308
0.49828	0.43632	0.04627	0.78789	0.18707	0.06794	0.04935	0.02996	0.01644	0.04616	0.07977	0.42867	0.04888	0.90386	0.47242
0.49243	0.43779	0.04628	0.7856	0.18777	0.06906	0.05018	0.03008	0.01547	0.04623	0.08723	0.42695	0.04927	0.87736	0.47412
0.48612	0.45297	0.04645	0.7898	0.19208	0.06928	0.0513	0.03072	0.01524	0.04601	0.08619	0.42851	0.04899	0.90101	0.48667
0.48537	0.45321	0.04622	0.79327	0.19365	0.06968	0.04942	0.02936	0.01518	0.04614	0.08711	0.42778	0.05025	0.89496	0.47697
0.48837	0.46289	0.0461	0.79342	0.19091	0.07092	0.05056	0.03084	0.01614	0.04647	0.08756	0.42602	0.04819	0.89002	0.47349
0.47938	0.46088	0.04487	0.78442	0.19518	0.07024	0.05072	0.03021	0.01494	0.04686	0.08515	0.42808	0.04939	0.8991	0.47715
0.48516	0.46635	0.04706	0.7902	0.19579	0.07186	0.05059	0.03108	0.016	0.04466	0.08636	0.42437	0.04967	0.89229	0.48836
0.49282	0.46272	0.04435	0.78921	0.19668	0.07126	0.0496	0.03071	0.01552	0.04554	0.08555	0.42371	0.04925	0.88505	0.4821
0.50536	0.45146	0.04679	0.79388	0.19521	0.07069	0.05003	0.03042	0.01542	0.04486	0.08774	0.4246	0.04924	0.89783	0.4923
0.50645	0.45882	0.04668	0.7984	0.19567	0.06995	0.04958	0.03176	0.01639	0.04485	0.08646	0.42728	0.04893	0.91174	0.47709
0.49957	0.45195	0.0465	0.79023	0.19786	0.07023	0.05025	0.03127	0.01503	0.04666	0.08698	0.42607	0.0479	0.89923	0.47907
0.50186	0.4422	0.04605	0.80006	0.19568	0.07121	0.04931	0.03029	0.01496	0.04571	0.08656	0.42597	0.04852	0.9012	0.48921
0.49665	0.45818	0.04532	0.78954	0.19496	0.06999	0.04899	0.03033	0.01546	0.04576	0.08555	0.42324	0.04908	0.88678	0.48654
0.50038	0.4646	0.04697	0.79608	0.19689	0.06904	0.04923	0.03011	0.01654	0.0454	0.08521	0.42308	0.04793	0.89867	0.48298
0.49786	0.44531	0.04612	0.79226	0.19248	0.07263	0.0487	0.03114	0.01612	0.04544	0.08766	0.42178	0.04696	0.88398	0.48279
0.49926	0.44984	0.04622	0.79292	0.1951	0.07054	0.04912	0.02993	0.01524	0.04517	0.08606	0.4195	0.04933	0.88025	0.47369
0.4946	0.45029	0.0459	0.78787	0.1924	0.07067	0.04913	0.03016	0.01595	0.04638	0.08685	0.42463	0.04933	0.88958	0.46637
0.49477	0.46226	0.04654	0.79396	0.1943	0.07067	0.04796	0.02943	0.01525	0.04693	0.08774	0.42428	0.04783	0.88148	0.4721
0.49507	0.45279	0.04609	0.79319	0.19236	0.07123	0.0498	0.03072	0.01598	0.04564	0.08662	0.42304	0.04961	0.91395	0.48277
0.49525	0.45137	0.04745	0.79361	0.19331	0.0704	0.04925	0.03083	0.01552	0.04538	0.08475	0.42284	0.04928	0.89378	0.48526
0.49351	0.44962	0.04649	0.79666	0.19404	0.07134	0.0478	0.02989	0.01558	0.04617	0.08617	0.42517	0.05069	0.88269	0.46796
0.49204	0.45208	0.04495	0.79349	0.19153	0.07075	0.04888	0.03037	0.01536	0.04487	0.08941	0.42682	0.04926	0.89654	0.47698
0.49489	0.44226	0.04627	0.78024	0.19273	0.07232	0.04824	0.02952	0.01447	0.04623	0.08759	0.42487	0.04949	0.88895	0.48779
0.49172	0.43695	0.04443	0.79781	0.19127	0.07105	0.04823	0.03121	0.0155	0.04538	0.08631	0.4294	0.04697	0.89367	0.48331
0.50196	0.44382	0.04729	0.80407	0.18961	0.07256	0.04854	0.03078	0.01547	0.0457	0.08642	0.42542	0.04932	0.89638	0.4733
0.50418	0.44516	0.04573	0.79356	0.18853	0.07151	0.04869	0.03014	0.01527	0.04612	0.08731	0.42589	0.04987	0.89043	0.4726
0.49977	0.44617	0.04509	0.79473	0.18747	0.07151	0.04855	0.02981	0.01504	0.04705	0.0875	0.42817	0.04943	0.89833	0.48116
0.5022	0.44988	0.04642	0.78738	0.18704	0.07015	0.04953	0.03152	0.01556	0.04491	0.08541	0.42481	0.04813	0.89207	0.48496
0.49842	0.4606	0.0466	0.78374	0.18802	0.07144	0.04847	0.03003	0.01605	0.04541	0.08836	0.42642	0.04699	0.88122	0.47988
0.49767	0.45281	0.04615	0.78666	0.19054	0.072	0.04881	0.03067	0.01516	0.045	0.08466	0.42172	0.04732	0.88511	0.47707
0.49729	0.45509	0.04484	0.78942	0.19126	0.07072	0.04848	0.02966	0.01583	0.04538	0.08532	0.42453	0.04845	0.89747	0.47285
0.49522	0.4494	0.04567	0.80209	0.19505	0.07101	0.04914	0.03168	0.0153	0.04612	0.08911	0.4269	0.04867	0.87862	0.48184
0.49683	0.44434	0.04422	0.78475	0.19689	0.07279	0.04882	0.03077	0.01509	0.04561	0.08365	0.424	0.04848	0.89767	0.48001
0.50021	0.44505	0.04584	0.77645	0.19904	0.07026	0.04861	0.02938	0.01568	0.04594	0.08626	0.42621	0.04796	0.879	0.48179
0.49422	0.44775	0.04528	0.79492	0.20167	0.07139	0.04812	0.0303	0.01489	0.04489	0.08811	0.42563	0.04931	0.9006	0.48229
0.5038	0.44579	0.04588	0.7892	0.20707	0.06836	0.0499	0.03033	0.01472	0.0446	0.08767	0.42079	0.04622	0.88769	0.4785
0.51517	0.45877	0.04489	0.7912	0.20817	0.07106	0.04885	0.0315	0.01508	0.04677	0.08543	0.42853	0.04823	0.8974	0.47493
0.49661	0.46175	0.04446	0.79857	0.21018	0.07082	0.04915	0.03123	0.0156	0.04605	0.08755	0.42268	0.04701	0.89372	0.4703
0.51706	0.45537	0.04496	0.79338	0.21374	0.07088	0.04902	0.02985	0.01529	0.04585	0.08582	0.42402	0.04836	0.90125	0.48229
0.49974	0.45547	0.04666	0.79532	0.2174	0.07071	0.04996	0.03142	0.01578	0.04451	0.0872	0.42552	0.04834	0.89487	0.48447
0.50548	0.45607	0.04582	0.78956	0.2173	0.07112	0.04809	0.02976	0.01558	0.04585	0.08602	0.42547	0.04859	0.89706	0.4868
0.50126	0.44849	0.04593	0.78792	0.21753	0.07196	0.04766	0.02913	0.0153	0.04644	0.08693	0.42697	0.04739	0.8761	0.47749
0.50148	0.45493	0.04541	0.78338	0.22145	0.0696	0.04811	0.03213	0.01515	0.04575	0.08782	0.42455	0.04786	0.8886	0.47108
0.51212	0.45779	0.04592	0.78804	0.22096	0.07127	0.0493	0.03015	0.01436	0.04667	0.08737	0.4239	0.04755	0.89235	0.4711
0.49633	0.45575	0.04574	0.78959	0.22275	0.07066	0.04909	0.03066	0.0142	0.04611	0.08652	0.42372	0.04662	0.89238	0.4772
0.50923	0.45243	0.04507	0.79846	0.22444	0.07185	0.04851	0.02955	0.01544	0.04645	0.0858	0.42405	0.0479	0.89794	0.47724
0.5122	0.45689	0.04549	0.79301	0.22941	0.07145	0.0496	0.03118	0.01642	0.04527	0.08636	0.42863	0.04769	0.88708	0.47308
0.52211	0.46148	0.0456	0.79015	0.22726	0.07225	0.05002	0.02959	0.01494	0.04403	0.08648	0.42677	0.04895	0.8861	0.47714
0.49585	0.45807	0.04525	0.78745	0.22998	0.07054	0.04913	0.02923	0.01463	0.04508	0.08434	0.42705	0.04817	0.89342	0.48133
0.50813	0.45011	0.0438	0.78606	0.23052	0.06927	0.04853	0.03064	0.01489	0.04397	0.08644	0.42565	0.0477	0.87873	0.47785
0.52032	0.45851	0.04635	0.78455	0.23211	0.07277	0.04796	0.02979	0.01459	0.04471	0.08748	0.42146	0.04694	0.89148	0.48875
0.50085	0.45682	0.04415	0.79403	0.23267	0.07047	0.04889	0.02988	0.01557	0.04572	0.08703	0.42791	0.04859	0.91211	0.48858
0.51658	0.4548	0.04598	0.79498	0.23576	0.07173	0.04803	0.03026	0.01555	0.0453	0.0869	0.42164	0.046	0.88109	0.48475
0.50464	0.45599	0.04386	0.79039	0.23436	0.07165	0.0479	0.02914	0.01574	0.04559	0.08424	0.42467	0.04569	0.88821	0.47613
0.50106	0.45999	0.04556	0.78814	0.23761	0.07069	0.04872	0.0288	0.01549	0.04577	0.08664	0.42759	0.04726	0.9006	0.47486
0.51104	0.45628	0.04546	0.78638	0.23758	0.07122	0.04877	0.03007	0.0153	0.04618	0.08424	0.42564	0.04728	0.89334	0.4795
0.51446	0.4613	0.04603	0.79165	0.24005	0.07142	0.04581	0.0297	0.01459	0.04545	0.08526	0.42854	0.04803	0.89516	0.48247
0.51608	0.45933	0.04537	0.79091	0.24134	0.07238	0.04917	0.0305	0.01479	0.04426	0.08738	0.4262	0.04796	0.87503	0.48081
0.51617	0.45717	0.04472	0.79079	0.24422	0.0714	0.04785	0.02961	0.01484	0.04599	0.08771	0.42587	0.04656	0.91325	0.48914
