mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.50412	0.45372	0.04269	0.71388	0.29883	0.07149	0.05422	0.02872	0.01588	0.05155	0.08669	0.43141	0.04784	0.87491	0.51397
0.44934	0.52028	0.04048	0.70837	0.24172	0.06388	0.04304	0.02962	0.02131	0.04642	0.08467	0.45048	0.03747	0.84792	0.48332
0.49487	0.44472	0.02576	0.75295	0.31947	0.06402	0.04234	0.0295	0.01749	0.03909	0.07439	0.43398	0.03065	0.85582	0.52055
0.57045	0.42034	0.00868	0.78576	0.25202	0.05389	0.0352	0.03669	0.01762	0.03386	0.05908	0.46155	0.02112	0.85188	0.53347
0.56974	0.47735	0.00207	0.9015	0.314	0.05573	0.03737	0.04274	0.02632	0.02748	0.06454	0.39175	0.00977	0.82128	0.52822
0.45026	0.43547	0.00206	0.67804	0.33264	0.03928	0.03232	0.03601	0.01775	0.01712	0.04487	0.40875	0.00898	0.87132	0.52293
0.61214	0.52464	0.00069	0.71909	0.25859	0.02478	0.02405	0.04801	0.02057	0.01104	0.04973	0.45972	0.00667	0.81996	0.49947
0.45366	0.3896	0.0012	0.65334	0.26389	0.03326	0.02426	0.03085	0.01725	0.00685	0.04085	0.4796	0.00463	0.89331	0.51472
0.57849	0.45468	0.00082	0.57201	0.25702	0.03526	0.01713	0.04881	0.02227	0.00525	0.05648	0.48963	0.00296	0.84201	0.50196
0.64155	0.57294	0.00112	0.78985	0.22775	0.03401	0.0166	0.06023	0.02331	0.00674	0.04507	0.53392	0.0076	0.879	0.5018
0.48534	0.43303	0.00258	0.69154	0.243	0.02924	0.01466	0.04662	0.02003	0.00395	0.04772	0.49623	0.00263	0.84266	0.49841
0.44577	0.4054	0.00093	0.75572	0.24502	0.03175	0.01556	0.0459	0.02021	0.00139	0.05952	0.49357	0.00382	0.87504	0.5079
0.45968	0.43737	0.00082	0.67905	0.24209	0.02272	0.01629	0.0409	0.02009	0.00037	0.03903	0.51679	0.00266	0.86029	0.48862
0.52842	0.4823	0.00039	0.75503	0.22716	0.03247	0.01196	0.04765	0.02022	0.00205	0.04212	0.57046	0.00284	0.90324	0.48345
0.53268	0.49944	0.00064	0.73018	0.25703	0.04898	0.0136	0.0538	0.01927	0.00095	0.04428	0.54047	0.00168	0.90299	0.51233
0.5627	0.57078	0.00086	0.69223	0.20667	0.03009	0.01148	0.06554	0.02989	0.00235	0.03315	0.59758	0.00289	0.89739	0.50592
0.53342	0.46735	0.00078	0.61338	0.22724	0.03835	0.01558	0.05541	0.02216	0.00073	0.05818	0.57496	0.00273	0.85276	0.48537
0.51034	0.48665	0.00106	0.72911	0.22774	0.05535	0.01151	0.05747	0.01897	0.00127	0.05123	0.58867	0.004	0.8975	0.49539
0.57763	0.53293	0.00081	0.6456	0.22615	0.02767	0.00833	0.05763	0.0187	0.00125	0.03634	0.52249	0.00512	0.84056	0.46762
0.6524	0.56213	0.00095	0.75544	0.21457	0.04755	0.00766	0.06468	0.02707	0.00082	0.03774	0.63485	0.00334	0.91444	0.49693
0.5789	0.52467	0.0005	0.70412	0.24506	0.0237	0.00912	0.04348	0.02489	0.00113	0.02423	0.61039	0.00526	0.84183	0.49535
0.61689	0.57023	0.00064	0.72641	0.20881	0.03499	0.00847	0.06358	0.03049	0.00129	0.03548	0.61404	0.003	0.85723	0.4946
0.63034	0.52306	0.00062	0.67901	0.22927	0.0352	0.00618	0.06462	0.02096	0.00093	0.04483	0.61999	0.00282	0.88823	0.49955
