mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.50412	0.45372	0.04269	0.71388	0.29883	0.07149	0.05422	0.02872	0.01588	0.05155	0.08669	0.43141	0.04784	0.87491	0.51397
0.44934	0.52028	0.04048	0.70837	0.24172	0.06388	0.04304	0.02962	0.02131	0.04642	0.08467	0.45048	0.03747	0.84792	0.48332
0.49487	0.44472	0.02576	0.75295	0.31947	0.06402	0.04234	0.0295	0.01749	0.03909	0.07439	0.43398	0.03065	0.85582	0.52055
0.57045	0.42034	0.00868	0.78576	0.25202	0.05389	0.0352	0.03669	0.01762	0.03386	0.05908	0.46155	0.02112	0.85188	0.53347
0.56974	0.47735	0.00207	0.9015	0.314	0.05573	0.03737	0.04274	0.02632	0.02748	0.06454	0.39175	0.00977	0.82128	0.52822
0.45026	0.43547	0.00206	0.67804	0.33264	0.03928	0.03232	0.03601	0.01775	0.01712	0.04487	0.40875	0.00898	0.87132	0.52293
0.61214	0.52464	0.00069	0.71909	0.25859	0.02478	0.02405	0.04801	0.02057	0.01104	0.04973	0.45972	0.00667	0.81996	0.49947
0.45366	0.3896	0.0012	0.65334	0.26389	0.03326	0.02426	0.03085	0.01725	0.00685	0.04085	0.4796	0.00463	0.89331	0.51472
0.57849	0.45468	0.00082	0.57201	0.25702	0.03526	0.01713	0.04881	0.02227	0.00525	0.05648	0.48963	0.00296	0.84201	0.50196
0.64155	0.57294	0.00112	0.78985	0.22775	0.03401	0.0166	0.06023	0.02331	0.00674	0.04507	0.53392	0.0076	0.879	0.5018
0.48534	0.43303	0.00258	0.69154	0.243	0.02924	0.01466	0.04662	0.02003	0.00395	0.04772	0.49623	0.00263	0.84266	0.49841
