mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.30922	0.44032	0.05006	0.63591	0.74001	0.03852	0.03978	0.02614	0.01623	0.04171	0.05409	0.12188	0.04096	0.23856	0.08484
0.32503	0.63698	0.03744	0.54042	0.71819	0.03393	0.035	0.02198	0.01318	0.03663	0.05184	0.15031	0.031	0.22057	0.08061
0.35838	0.5335	0.02428	0.58692	0.77377	0.03457	0.0374	0.02498	0.01347	0.0328	0.03919	0.12105	0.02781	0.2633	0.07701
0.40485	0.55882	0.00609	0.43162	0.78373	0.02604	0.03304	0.02196	0.01546	0.03236	0.03977	0.14992	0.01937	0.23257	0.07689
0.43703	0.65898	0.00476	0.42196	0.78784	0.02373	0.03226	0.0182	0.01276	0.03062	0.02592	0.16173	0.00902	0.1654	0.07465
0.49492	0.72118	0.00109	0.4963	0.79819	0.02098	0.02488	0.02165	0.01219	0.01789	0.01759	0.16567	0.00589	0.17827	0.07013
0.39813	0.78085	0.0021	0.56876	0.79821	0.02539	0.02559	0.0157	0.01328	0.00833	0.01029	0.1823	0.00297	0.20195	0.07016
0.51444	0.81498	0.00118	0.72808	0.79949	0.0166	0.02778	0.01983	0.01305	0.00813	0.01063	0.17893	0.00229	0.21156	0.08132
0.54332	0.84039	0.00113	0.57529	0.8108	0.01553	0.02511	0.01866	0.01377	0.00415	0.00753	0.10286	0.00338	0.18337	0.06971
0.50094	0.84708	0.00158	0.73967	0.80333	0.01716	0.02069	0.01902	0.01297	0.0023	0.00898	0.10111	0.00336	0.18929	0.07391
0.57615	0.88528	0.00099	0.59741	0.81682	0.02019	0.02549	0.01122	0.01071	0.00265	0.00698	0.08352	0.00297	0.19785	0.07356
