mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.30922	0.44032	0.05006	0.63591	0.74001	0.03852	0.03978	0.02614	0.01623	0.04171	0.05409	0.12188	0.04096	0.23856	0.08484
0.32503	0.63698	0.03744	0.54042	0.71819	0.03393	0.035	0.02198	0.01318	0.03663	0.05184	0.15031	0.031	0.22057	0.08061
0.35838	0.5335	0.02428	0.58692	0.77377	0.03457	0.0374	0.02498	0.01347	0.0328	0.03919	0.12105	0.02781	0.2633	0.07701
0.40485	0.55882	0.00609	0.43162	0.78373	0.02604	0.03304	0.02196	0.01546	0.03236	0.03977	0.14992	0.01937	0.23257	0.07689
0.43703	0.65898	0.00476	0.42196	0.78784	0.02373	0.03226	0.0182	0.01276	0.03062	0.02592	0.16173	0.00902	0.1654	0.07465
0.49492	0.72118	0.00109	0.4963	0.79819	0.02098	0.02488	0.02165	0.01219	0.01789	0.01759	0.16567	0.00589	0.17827	0.07013
0.39813	0.78085	0.0021	0.56876	0.79821	0.02539	0.02559	0.0157	0.01328	0.00833	0.01029	0.1823	0.00297	0.20195	0.07016
0.51444	0.81498	0.00118	0.72808	0.79949	0.0166	0.02778	0.01983	0.01305	0.00813	0.01063	0.17893	0.00229	0.21156	0.08132
0.54332	0.84039	0.00113	0.57529	0.8108	0.01553	0.02511	0.01866	0.01377	0.00415	0.00753	0.10286	0.00338	0.18337	0.06971
0.50094	0.84708	0.00158	0.73967	0.80333	0.01716	0.02069	0.01902	0.01297	0.0023	0.00898	0.10111	0.00336	0.18929	0.07391
0.57615	0.88528	0.00099	0.59741	0.81682	0.02019	0.02549	0.01122	0.01071	0.00265	0.00698	0.08352	0.00297	0.19785	0.07356
0.64164	0.87024	0.00156	0.61175	0.79928	0.01593	0.0257	0.01566	0.01024	0.00463	0.01537	0.15182	0.00079	0.20367	0.06921
0.64881	0.89678	0.00073	0.64634	0.81366	0.01487	0.02142	0.01243	0.01054	0.00069	0.01192	0.09417	0.00126	0.19749	0.07656
0.57794	0.90522	0.00081	0.66066	0.80937	0.01716	0.02683	0.01494	0.01217	0.0009	0.0087	0.09808	0.00107	0.19455	0.07286
0.53944	0.85771	0.00182	0.71998	0.80652	0.01395	0.02529	0.01705	0.01553	0.00221	0.0105	0.18087	0.00112	0.21209	0.06721
0.60227	0.84367	0.00178	0.70225	0.78885	0.01364	0.02107	0.01521	0.01138	0.00134	0.01393	0.16883	0.00093	0.25642	0.07634
0.45848	0.77268	0.00087	0.81546	0.79053	0.01367	0.02018	0.0168	0.01214	0.00264	0.00998	0.13387	0.00311	0.22548	0.07387
0.44123	0.75497	0.00065	0.63778	0.79679	0.01246	0.01959	0.01611	0.01042	0.00108	0.0175	0.18026	0.00116	0.20424	0.07288
0.50874	0.78097	0.00077	0.72349	0.79041	0.01299	0.01736	0.0107	0.01072	0.00097	0.00887	0.14067	0.00094	0.16643	0.06454
0.49669	0.78482	0.00173	0.68417	0.80936	0.01339	0.01797	0.01667	0.01097	0.00402	0.01005	0.18008	0.00054	0.18997	0.07145
0.36199	0.69039	0.0012	0.82543	0.79745	0.01277	0.01872	0.01493	0.01404	0.00352	0.00972	0.24463	0.00108	0.16832	0.07379
0.4167	0.72694	0.00086	0.67188	0.78761	0.01329	0.0176	0.02011	0.01129	0.00062	0.01563	0.19721	0.0009	0.1771	0.07668
0.39733	0.69589	0.00477	0.71868	0.79461	0.01249	0.01547	0.01896	0.0136	0.00062	0.00879	0.16678	0.0006	0.17422	0.08033
