mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
7.938227572064338	8.932836534713198	7.833121058990881	9.273822103380171	9.867653998780996	8.256018897145916	6.23459013595044	7.64818369796934	7.817401507542056	7.4916482711578265	6.486125160258103	8.045919239572006	6.17573728707298	6.023283459746935	9.805016146203865
7.528546873672026	9.375366512773962	7.103111982910923	9.188447498677109	9.90630446248565	8.067367975964938	6.190093092873066	6.616603459141799	7.0692573476454745	7.303611666727577	6.639695950878069	7.5372618186868525	5.956060339613791	5.76075687970382	9.944432210933734
7.595871208924316	9.092020548127648	7.022541309117737	9.040899875543344	9.711107947746102	8.11022045662659	5.588805465260016	5.911371527749066	6.620596438748029	6.943337434014915	6.491729958301055	7.247621037329536	5.2912333962858105	5.419404191585912	9.665959804671687
6.945956076686212	9.178825505194133	7.014210932997643	9.540203473084846	9.357696005080518	8.096216062764427	5.581035233832221	6.543268272458076	6.8049822652528915	6.575422473977976	5.867933294185464	6.045867062016227	4.971566840775617	4.666858679368827	9.898785639548738
6.748702640019071	8.781296966307197	6.969519097447343	9.07225157969296	9.619369724174675	8.161888794318257	4.873776780536134	5.477853100142051	6.197565269637078	6.3189686184570135	5.871236559080452	5.707384105839068	4.851824268076806	4.834488822440332	10.288221049058137
5.966101458931187	9.221895782910833	6.579926136179126	9.411009367498359	9.409427583019156	8.058281074223299	4.629637380693295	5.09894769995205	6.152110047999468	5.67689462238908	5.4508919032398575	5.752613656462194	4.361645275125394	4.945188160223297	9.853153557803088
5.795972413034979	9.344877535678966	6.089979326745326	9.909924679298411	9.586623963368647	7.820901661689624	4.6416447103862986	5.156597541369409	5.704709321445533	5.630024542424745	5.0057280460901366	5.203334745858984	4.473953347292103	4.43695558580748	9.803585389968973
5.399080164951876	8.848044922189292	6.157653601715436	9.285276153910687	9.842816540423017	8.085808895679557	4.446969651346587	5.139743550072818	5.757039783168846	5.069866260042001	5.181986483657912	5.181671729032496	4.37383740815098	4.419595307039135	9.944541178371733
5.187197286402064	9.274639650144271	5.850871764304458	9.240471042797171	9.655805892252792	8.337360874571662	4.442868630735506	4.483394782266571	5.104955671383452	5.035122415787318	5.284750283611343	4.880151016967613	4.2573511740105285	4.613819213695426	9.814318153208157
5.63608105283168	9.325373218118203	5.45450062065865	9.260322488787729	9.755383170276055	8.118166965514968	4.265880268220269	4.660815747940672	5.213963039648612	5.322501659606993	4.686082299905361	4.701697965719407	4.368490874998986	3.87414550978687	9.723301997608818
4.734970284822369	8.92312067124368	6.301049060993192	9.394033870122295	9.478399796118712	8.063709608971305	4.156758811252942	4.4580396923927825	4.819834318146382	5.1364419570539885	5.214769108494865	4.684291017157235	3.963029894617689	3.6943224240676846	9.755687240579679
5.555293669021395	9.428342382693947	6.005553930295264	9.659809197808121	9.529707188268452	8.24480365290317	4.057523516401049	4.344109628073934	4.921434931519572	5.14554003991269	4.888568800740636	4.8265982243321695	4.6072963762176675	3.815164315030265	10.318066729024213
5.240479497951194	8.922160644283073	5.4593221648025025	9.886566293398618	9.521532681810022	7.819527069931055	4.366576378075302	4.265787709024275	5.487291345923464	4.7529526523679415	4.509426972696891	4.854271082644457	4.384382061220266	3.989533994884329	9.968928849973938
5.15836840308577	9.041758578946812	5.548359544804982	9.614042686006844	9.54502085449526	7.783700242163356	4.1681229866895215	4.369208692898904	4.963796161046089	5.020406153531339	4.704653860742619	4.493113961727804	4.039718029994276	4.152447638363094	9.872101095741826
5.091268731743055	9.204445467662984	6.045056707297557	9.267347567720893	9.165282430394655	7.856154303684462	4.362388592117938	4.484843311730357	5.054011048311631	4.895628735789935	4.756962833175049	4.789270216004491	3.711927008126783	3.9038517346811514	9.878393422498988
4.816896216835373	8.754617351885878	5.467792389589314	9.348888552484214	9.187319251910953	8.134926734326783	3.9911969345896474	3.8875409542246837	4.9678501266766935	4.763857936023684	4.836457101058341	4.574461054989665	4.112409480097449	3.9972428893290903	9.78323561787914
5.296674331464244	9.175856124878678	5.504302740512398	9.206223532982591	8.951943992600734	7.76170389616938	3.979649387908481	4.549535367000025	4.8095818816736395	4.821164041022859	4.869074596557079	4.472373389606829	4.020356975504105	3.6048978890258305	9.89598146395463
5.59439310210224	9.165090259093777	5.528135394406603	9.516135368350456	8.951040105503406	8.262027967356019	3.7102820109316283	4.247011181491753	5.050484975202291	4.90904503886796	4.302942277677905	4.164409541354622	3.919442347159031	4.210659366839886	9.72619740984613
