mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.67015	0.52527	0.04279	0.75397	0.38778	0.08807	0.04921	0.01741	0.0086	0.0499	0.04765	0.17287	0.04756	0.18629	0.08195
0.59775	0.39311	0.03864	0.79355	0.32248	0.07082	0.04787	0.01364	0.01219	0.03809	0.04179	0.15478	0.03715	0.19101	0.07553
0.4943	0.31758	0.02267	0.78454	0.33478	0.09209	0.04423	0.01342	0.01083	0.04138	0.03134	0.16536	0.01849	0.2467	0.07291
0.45354	0.25807	0.01321	0.83298	0.35857	0.06948	0.04296	0.01119	0.01218	0.03651	0.01717	0.14116	0.01191	0.19982	0.07378
0.38398	0.23603	0.0119	0.9061	0.3398	0.06959	0.03188	0.01158	0.013	0.03244	0.01332	0.18022	0.00563	0.18658	0.0763
0.46212	0.26028	0.0101	0.92637	0.33092	0.06595	0.02132	0.01128	0.01401	0.02536	0.01227	0.18235	0.0048	0.25261	0.08232
0.38015	0.21127	0.00598	0.95009	0.41572	0.06362	0.02441	0.01434	0.01532	0.0198	0.00793	0.15605	0.00307	0.21448	0.07866
0.42263	0.2439	0.0078	0.75928	0.34255	0.05252	0.02281	0.01088	0.01161	0.01173	0.00531	0.20151	0.00092	0.23417	0.08063
0.44298	0.22982	0.00376	0.89844	0.3781	0.05736	0.01662	0.01209	0.01396	0.01287	0.00489	0.17275	0.00091	0.21953	0.08558
0.50245	0.29471	0.00367	0.89263	0.34698	0.05693	0.0167	0.00913	0.01041	0.00901	0.00563	0.18806	0.00075	0.21179	0.07532
0.49675	0.23651	0.00485	0.80803	0.33199	0.04959	0.01488	0.00859	0.01039	0.00789	0.00426	0.18864	0.00151	0.2475	0.08577
0.63324	0.36371	0.00497	0.92192	0.31502	0.05204	0.01426	0.01069	0.01235	0.00758	0.00323	0.23007	0.00441	0.21945	0.08034
0.58454	0.25568	0.00325	0.88728	0.2906	0.05104	0.01876	0.0104	0.00887	0.00698	0.00275	0.19605	0.00394	0.23354	0.07805
0.50306	0.26309	0.00392	0.74829	0.3308	0.04647	0.01469	0.01109	0.00928	0.00787	0.00458	0.19921	0.00102	0.22871	0.07341
0.53961	0.26662	0.00443	0.7182	0.28632	0.04386	0.01593	0.01279	0.00918	0.00526	0.00304	0.22513	0.00053	0.20256	0.07879
0.61634	0.29836	0.00234	0.78656	0.30445	0.0532	0.01505	0.00762	0.01397	0.00751	0.00367	0.25138	0.00042	0.18	0.06794
0.70527	0.34723	0.00229	0.91728	0.28985	0.05399	0.01547	0.00971	0.01004	0.0059	0.00184	0.27171	0.00034	0.18631	0.07071
0.72831	0.47546	0.0013	0.95447	0.28984	0.06257	0.01852	0.01379	0.01224	0.00576	0.0045	0.31703	0.00045	0.22981	0.07593
0.72972	0.38371	0.00176	0.94369	0.29359	0.04395	0.0113	0.01175	0.00878	0.00595	0.00341	0.23792	0.0027	0.2353	0.06677
0.68677	0.29639	0.00067	0.8705	0.32014	0.04466	0.01098	0.00918	0.008	0.00547	0.00384	0.24402	0.00181	0.2794	0.07506
0.81349	0.55243	0.00082	0.97264	0.28401	0.04752	0.0111	0.01463	0.0072	0.00322	0.00555	0.33923	0.00141	0.23505	0.08406
0.77873	0.44404	0.00094	0.93518	0.29065	0.03829	0.01157	0.01234	0.0059	0.00472	0.00294	0.37324	0.00069	0.24016	0.06998
0.73637	0.48349	0.00102	0.96497	0.27742	0.04992	0.01149	0.01863	0.00712	0.00471	0.00273	0.33685	0.00074	0.27066	0.08043
0.67791	0.34335	0.00101	0.91849	0.37223	0.04969	0.01555	0.00809	0.00545	0.00392	0.00197	0.27287	0.0005	0.24608	0.07494
0.7833	0.4251	0.00138	0.9105	0.28123	0.04907	0.01873	0.01198	0.00535	0.00532	0.00362	0.31362	0.00043	0.22112	0.07855
0.75038	0.34876	0.00115	0.91416	0.28599	0.04156	0.0149	0.00963	0.00582	0.00195	0.00181	0.31792	0.00048	0.24163	0.06813
0.76631	0.39202	0.00043	0.94165	0.2894	0.04053	0.01598	0.0144	0.0038	0.00177	0.00109	0.29336	0.00082	0.23626	0.07724
0.75645	0.4184	0.00073	0.91048	0.26878	0.0564	0.01626	0.01272	0.00381	0.00598	0.00113	0.32609	0.00035	0.23536	0.07224
0.7312	0.37209	0.00072	0.90454	0.26838	0.05742	0.01246	0.00863	0.00344	0.00541	0.00154	0.32027	0.00064	0.23061	0.07514
0.77707	0.46864	0.00234	0.90573	0.26982	0.03973	0.01413	0.02236	0.00346	0.00408	0.00506	0.37836	0.00072	0.24893	0.0802
0.64679	0.36829	0.00037	0.88142	0.28825	0.05081	0.01355	0.01709	0.0065	0.00108	0.00118	0.30321	0.00076	0.22993	0.06996
0.7428	0.48018	0.00052	0.8445	0.27332	0.05291	0.00664	0.01756	0.00493	0.00294	0.0008	0.38436	0.00139	0.24211	0.07022
0.7472	0.4507	0.00074	0.85448	0.27664	0.06282	0.01503	0.01411	0.00617	0.00467	0.00239	0.33681	0.00027	0.2893	0.0699
0.73176	0.40393	0.00204	0.91708	0.29286	0.05569	0.01033	0.01643	0.00451	0.00506	0.00203	0.33911	0.00114	0.18276	0.07623
0.78431	0.45413	0.00094	0.95978	0.29912	0.05079	0.0122	0.01857	0.0051	0.00425	0.00487	0.37258	0.00042	0.23033	0.06609
0.75901	0.37109	0.00082	0.9039	0.30482	0.04027	0.01309	0.01209	0.00618	0.00197	0.00256	0.32994	0.00151	0.22301	0.06156
0.82942	0.40249	0.00067	0.9148	0.28484	0.04441	0.01212	0.01664	0.00449	0.00487	0.01432	0.34261	0.00133	0.26821	0.0691
0.79051	0.41854	0.0011	0.88	0.27498	0.05563	0.01461	0.02809	0.00367	0.00305	0.00684	0.33402	0.00055	0.22648	0.06469
0.79381	0.44265	0.00076	0.89236	0.28065	0.04893	0.01243	0.03587	0.00442	0.0009	0.00642	0.39028	0.00079	0.219	0.06714
0.78293	0.38861	0.00338	0.90016	0.30091	0.04797	0.01526	0.02989	0.00561	0.00261	0.00855	0.37599	0.00041	0.21816	0.06569
0.80909	0.39593	0.00115	0.92061	0.29622	0.04882	0.01362	0.04753	0.00422	0.00374	0.01183	0.37897	0.00057	0.23501	0.06509
0.73412	0.32964	0.00075	0.81794	0.27904	0.04449	0.01232	0.0345	0.00311	0.00441	0.00253	0.30367	0.00046	0.23095	0.05712
0.77978	0.3492	0.0007	0.95004	0.28339	0.04528	0.00946	0.0444	0.00393	0.00329	0.00702	0.36003	0.00078	0.22424	0.06284
0.61086	0.25778	0.00115	0.88963	0.31721	0.04278	0.01118	0.02308	0.0042	0.00359	0.00585	0.34736	0.00025	0.24025	0.06109
0.70127	0.32373	0.00066	0.91038	0.28352	0.05134	0.01166	0.034	0.00594	0.00122	0.00229	0.31489	0.00044	0.22312	0.05772
0.69447	0.36128	0.00126	0.88754	0.28767	0.05469	0.01256	0.01282	0.00419	0.0045	0.00114	0.3379	0.00074	0.20998	0.05505
