mass_1	mass_2	phase	time	distance	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	ra	dec
0.54983	0.42066	0.04536	0.68059	0.26164	0.05334	0.042	0.02593	0.01262	0.04502	0.07044	0.12759	0.04733	0.21602	0.15303
0.48941	0.43138	0.0454	0.70636	0.23118	0.0529	0.043	0.02884	0.01772	0.04203	0.06806	0.08799	0.03101	0.36759	0.14312
0.52002	0.36584	0.02435	0.57615	0.19463	0.04924	0.04144	0.02099	0.01548	0.03985	0.05475	0.15298	0.01879	0.32888	0.14915
0.50029	0.40359	0.01091	0.68474	0.21811	0.04118	0.03549	0.02521	0.01626	0.0316	0.04166	0.14989	0.01133	0.31805	0.12784
0.43959	0.33641	0.00549	0.655	0.20587	0.03151	0.03557	0.02525	0.01808	0.03354	0.03099	0.21613	0.00852	0.27999	0.13414
0.47789	0.38513	0.00399	0.68224	0.20298	0.02745	0.02832	0.02246	0.01876	0.02828	0.01999	0.22092	0.00407	0.163	0.15363
0.43897	0.32401	0.00207	0.79322	0.21832	0.02797	0.02677	0.02847	0.01743	0.02065	0.02028	0.24926	0.00631	0.19023	0.13491
0.49974	0.30883	0.00075	0.6404	0.24301	0.02485	0.02678	0.02054	0.01713	0.01032	0.02112	0.19495	0.00518	0.20054	0.13853
0.48541	0.29387	0.00079	0.66715	0.23499	0.02125	0.02234	0.02163	0.01644	0.00523	0.01945	0.20343	0.00264	0.1583	0.12141
0.51536	0.31797	0.00088	0.7362	0.22158	0.02356	0.01148	0.02053	0.01456	0.00388	0.02104	0.19239	0.00396	0.17582	0.12841
0.56269	0.32716	0.00129	0.74234	0.21437	0.02062	0.01198	0.02122	0.01482	0.00156	0.01837	0.20368	0.00201	0.13419	0.13679
0.46906	0.3327	0.00141	0.66017	0.21185	0.02411	0.00863	0.01722	0.01278	0.00192	0.01992	0.29212	0.00487	0.12964	0.13084
0.51974	0.26344	0.00173	0.67359	0.20711	0.02598	0.0081	0.02782	0.01582	0.00185	0.01959	0.19831	0.0045	0.12165	0.12538
0.52048	0.32216	0.00088	0.62972	0.21677	0.0367	0.00551	0.02424	0.01418	0.00149	0.01971	0.24764	0.00344	0.14345	0.13189
0.52644	0.35171	0.00104	0.55058	0.2023	0.02462	0.00747	0.02072	0.01387	0.00111	0.01849	0.24245	0.00121	0.16613	0.13286
0.60965	0.30117	0.00058	0.6285	0.21396	0.01934	0.00328	0.01713	0.01436	0.0013	0.01621	0.22524	0.00217	0.17405	0.1256
0.62218	0.34741	0.00113	0.61162	0.20007	0.02047	0.00279	0.01647	0.01014	0.00109	0.0174	0.26716	0.00885	0.18434	0.13795
0.57154	0.33912	0.00075	0.5452	0.21658	0.02767	0.00336	0.01952	0.01364	0.00238	0.01578	0.26686	0.00253	0.17771	0.13514
0.69986	0.46119	0.0006	0.7092	0.21839	0.01951	0.00333	0.01693	0.01253	0.00083	0.01296	0.24791	0.0023	0.14823	0.14017
0.58146	0.301	0.00103	0.49403	0.20496	0.01906	0.00122	0.01754	0.01036	0.0019	0.01477	0.26806	0.00331	0.17481	0.13464
0.66656	0.3676	0.00113	0.66206	0.22258	0.02169	0.00236	0.01483	0.01052	0.0018	0.0158	0.24135	0.00231	0.20327	0.1293
0.69279	0.41091	0.00044	0.66304	0.20467	0.01051	0.00343	0.01324	0.01402	0.00134	0.01544	0.30026	0.00278	0.16248	0.13529
0.65293	0.35181	0.00115	0.65243	0.20522	0.01734	0.00491	0.01918	0.01448	0.00213	0.01542	0.27652	0.00452	0.13474	0.14573
0.74324	0.41426	0.00189	0.78312	0.19783	0.01583	0.00297	0.0116	0.00896	0.00063	0.01968	0.28462	0.0032	0.14369	0.1306
0.72139	0.31872	0.00195	0.71122	0.21112	0.0211	0.00388	0.01508	0.00761	0.00132	0.01324	0.17637	0.00118	0.15467	0.14768
0.69486	0.31576	0.00071	0.5235	0.23832	0.01845	0.00426	0.02001	0.01176	0.00168	0.01474	0.26152	0.00297	0.13242	0.1336
0.55931	0.30334	0.00118	0.55421	0.19975	0.01415	0.00049	0.01697	0.01005	0.00118	0.01615	0.29734	0.00253	0.2063	0.13753
0.68858	0.35169	0.00068	0.60941	0.1994	0.01908	0.00148	0.017	0.01015	0.00119	0.01551	0.23926	0.00547	0.14283	0.14466
0.71309	0.37163	0.00159	0.63966	0.19896	0.0243	0.00467	0.01985	0.00686	0.00089	0.01368	0.25404	0.00208	0.1599	0.13778
0.62528	0.31933	0.00097	0.54325	0.20039	0.01648	0.00251	0.01835	0.0111	0.00062	0.01016	0.22822	0.00224	0.09139	0.14622
0.52891	0.32341	0.00077	0.52008	0.21197	0.01124	0.00274	0.01821	0.01266	0.00152	0.01579	0.28829	0.00302	0.17251	0.14734
0.60104	0.37696	0.001	0.4643	0.20747	0.00818	0.00098	0.02435	0.01323	0.00169	0.01283	0.28552	0.00129	0.15498	0.14859
0.60494	0.36626	0.00134	0.63178	0.20311	0.01446	0.00283	0.01387	0.01168	0.00122	0.0135	0.31318	0.00259	0.17117	0.13906
0.62834	0.30078	0.00078	0.59138	0.2014	0.01001	0.00127	0.01414	0.009	0.00153	0.01402	0.25161	0.00157	0.11596	0.14949
0.60835	0.33693	0.00073	0.60996	0.20743	0.01018	0.00261	0.01337	0.01414	0.00126	0.01508	0.31035	0.00177	0.1467	0.14548
